race_id,driver_id,constructor_id,position,q1,q2,q3
2016_2,ricciardo,red_bull,5,1:31.403,1:31.122,1:30.854
2016_2,bottas,williams,6,1:31.672,1:30.931,1:31.153
2016_2,massa,williams,7,1:32.045,1:31.374,1:31.155
2016_2,hulkenberg,force_india,8,1:31.987,1:31.604,1:31.620
2016_2,grosjean,haas,9,1:32.005,1:31.756,
2016_2,max_verstappen,toro_rosso,10,1:31.888,1:31.772,
2016_2,sainz,toro_rosso,11,1:31.716,1:31.816,
2016_2,vandoorne,mclaren,12,1:32.472,1:31.934,
2016_2,gutierrez,haas,13,1:32.118,1:31.945,
2016_2,button,mclaren,14,1:31.976,1:31.998,
2016_2,kvyat,red_bull,15,1:32.559,1:32.241,
2016_2,wehrlein,manor,16,1:32.806,,
2016_2,ericsson,sauber,17,1:32.840,,
2016_2,perez,force_india,18,1:32.911,,
2016_2,kevin_magnussen,renault,19,1:33.181,,
2016_2,jolyon_palmer,renault,20,1:33.438,,
2016_2,haryanto,manor,21,1:34.190,,
2016_2,nasr,sauber,22,1:34.388,,
2016_3,rosberg,mercedes,1,1:37.669,1:36.240,1:35.402
2016_3,ricciardo,red_bull,2,1:37.672,1:36.815,1:35.917
2016_3,raikkonen,ferrari,3,1:37.347,1:36.118,1:35.972
2016_3,vettel,ferrari,4,1:37.001,1:36.183,1:36.246
2016_3,bottas,williams,5,1:37.537,1:36.831,1:36.296
2016_3,kvyat,red_bull,6,1:37.719,1:36.948,1:36.399
2016_3,perez,force_india,7,1:38.096,1:37.149,1:36.865
2016_3,sainz,toro_rosso,8,1:37.656,1:37.204,1:36.881
2016_3,max_verstappen,toro_rosso,9,1:38.181,1:37.265,1:37.194
2016_3,hulkenberg,force_india,10,1:38.165,1:37.333,
2016_3,massa,williams,11,1:38.016,1:37.347,
2016_3,alonso,mclaren,12,1:38.451,1:38.826,
2016_3,button,mclaren,13,1:37.593,1:39.093,
2016_3,grosjean,haas,14,1:38.425,1:39.830,
2016_3,ericsson,sauber,15,1:38.321,1:40.742,
2016_3,nasr,sauber,16,1:38.654,1:42.430,
2016_3,kevin_magnussen,renault,17,1:38.673,,
2016_3,gutierrez,haas,18,1:38.770,,
2016_3,jolyon_palmer,renault,19,1:39.528,,
2016_3,haryanto,manor,20,1:40.264,,
2016_3,wehrlein,manor,21,,,
2016_3,hamilton,mercedes,22,,,
2016_4,rosberg,mercedes,1,1:36.119,1:35.337,1:35.417
2016_4,vettel,ferrari,2,1:36.555,1:36.623,1:36.123
2016_4,bottas,williams,3,1:37.746,1:37.140,1:36.536
2016_4,raikkonen,ferrari,4,1:36.976,1:36.741,1:36.663
2016_4,massa,williams,5,1:37.753,1:37.230,1:37.016
2016_4,ricciardo,red_bull,6,1:38.091,1:37.569,1:37.125
2016_4,perez,force_india,7,1:38.006,1:37.282,1:37.212
2016_4,kvyat,red_bull,8,1:38.265,1:37.606,1:37.459
2016_4,max_verstappen,toro_rosso,9,1:38.123,1:37.510,1:37.583
2016_4,hamilton,mercedes,10,1:36.006,1:35.820,
2016_4,sainz,toro_rosso,11,1:37.784,1:37.652,
2016_4,button,mclaren,12,1:38.332,1:37.701,
2016_4,hulkenberg,force_india,13,1:38.562,1:37.771,
2016_4,alonso,mclaren,14,1:37.971,1:37.807,
2016_4,grosjean,haas,15,1:38.383,1:38.055,
2016_4,gutierrez,haas,16,1:38.678,1:38.115,
2016_4,kevin_magnussen,renault,17,1:38.914,,
2016_4,jolyon_palmer,renault,18,1:39.009,,
2016_4,nasr,sauber,19,1:39.018,,
2016_4,wehrlein,manor,20,1:39.399,,
2016_4,haryanto,manor,21,1:39.463,,
2016_4,ericsson,sauber,22,1:39.519,,
2016_5,hamilton,mercedes,1,1:23.214,1:22.159,1:22.000
2016_5,rosberg,mercedes,2,1:23.002,1:22.759,1:22.280
2016_5,ricciardo,red_bull,3,1:23.749,1:23.585,1:22.680
2016_5,max_verstappen,red_bull,4,1:23.578,1:23.178,1:23.087
2016_5,raikkonen,ferrari,5,1:23.796,1:23.504,1:23.113
2016_5,vettel,ferrari,6,1:24.124,1:23.688,1:23.334
2016_5,bottas,williams,7,1:24.251,1:24.023,1:23.522
2016_5,sainz,toro_rosso,8,1:24.496,1:24.077,1:23.643
2016_5,perez,force_india,9,1:24.698,1:24.003,1:23.782
2016_5,alonso,mclaren,10,1:24.578,1:24.192,1:23.981
2016_5,hulkenberg,force_india,11,1:24.463,1:24.203,
2016_5,button,mclaren,12,1:24.583,1:24.348,
2017_1,hamilton,mercedes,1,1:24.191,1:23.251,1:22.188
2017_1,vettel,ferrari,2,1:25.210,1:23.401,1:22.456
2017_1,bottas,mercedes,3,1:24.514,1:23.215,1:22.481
2017_1,raikkonen,ferrari,4,1:24.352,1:23.376,1:23.033
2017_1,max_verstappen,red_bull,5,1:24.482,1:24.092,1:23.485
2017_1,grosjean,haas,6,1:25.419,1:24.718,1:24.074
2017_1,massa,williams,7,1:25.099,1:24.597,1:24.443
2017_1,sainz,toro_rosso,8,1:25.542,1:24.997,1:24.487
2017_1,kvyat,toro_rosso,9,1:25.970,1:24.864,1:24.512
2017_1,ricciardo,red_bull,10,1:25.383,1:23.989,
2017_1,perez,force_india,11,1:25.064,1:25.081,
2017_1,hulkenberg,renault,12,1:24.975,1:25.091,
2017_1,alonso,mclaren,13,1:25.872,1:25.425,
2017_1,ocon,force_india,14,1:26.009,1:25.568,
2017_1,ericsson,sauber,15,1:26.236,1:26.465,
2017_1,giovinazzi,sauber,16,1:26.419,,
2017_1,kevin_magnussen,haas,17,1:26.847,,
2017_1,vandoorne,mclaren,18,1:26.858,,
2017_1,stroll,williams,19,1:27.143,,
2017_1,jolyon_palmer,renault,20,1:28.244,,
2017_2,hamilton,mercedes,1,1:33.333,1:32.406,1:31.678
2017_2,vettel,ferrari,2,1:33.078,1:32.391,1:31.864
2017_2,bottas,mercedes,3,1:33.684,1:32.552,1:31.865
2017_2,raikkonen,ferrari,4,1:33.341,1:32.181,1:32.140
2017_2,ricciardo,red_bull,5,1:34.041,1:33.546,1:33.033
2017_2,massa,williams,6,1:34.205,1:33.759,1:33.507
2017_2,hulkenberg,renault,7,1:34.453,1:33.636,1:33.580
2017_2,perez,force_india,8,1:34.657,1:33.920,1:33.706
2017_2,kvyat,toro_rosso,9,1:34.440,1:34.034,1:33.719
2017_2,stroll,williams,10,1:33.986,1:34.090,1:34.220
2017_2,sainz,toro_rosso,11,1:34.567,1:34.150,
2017_2,kevin_magnussen,haas,12,1:34.942,1:34.164,
2017_2,alonso,mclaren,13,1:34.499,1:34.372,
2017_2,ericsson,sauber,14,1:34.892,1:35.046,
2017_2,giovinazzi,sauber,15,1:34.963,,
2017_2,vandoorne,mclaren,16,1:35.023,,
2017_2,grosjean,haas,17,1:35.223,,
2017_2,jolyon_palmer,renault,18,1:35.279,,
2017_2,max_verstappen,red_bull,19,1:35.433,,
2017_2,ocon,force_india,20,1:35.496,,
2017_3,bottas,mercedes,1,1:31.041,1:29.555,1:28.769
2017_3,hamilton,mercedes,2,1:30.814,1:29.535,1:28.792
2017_3,vettel,ferrari,3,1:31.037,1:29.596,1:29.247
2017_3,ricciardo,red_bull,4,1:31.667,1:30.497,1:29.545
2017_3,raikkonen,ferrari,5,1:30.988,1:29.843,1:29.567
2017_3,max_verstappen,red_bull,6,1:30.904,1:30.307,1:29.687
2017_3,hulkenberg,renault,7,1:31.057,1:30.169,1:29.842
2017_3,massa,williams,8,1:31.373,1:30.677,1:30.074
2017_3,grosjean,haas,9,1:31.691,1:30.857,1:30.763
2017_3,jolyon_palmer,renault,10,1:31.458,1:30.899,1:31.074
2017_3,kvyat,toro_rosso,11,1:31.531,1:30.923,
2017_3,stroll,williams,12,1:31.748,1:31.168,
2017_3,wehrlein,sauber,13,1:31.995,1:31.414,
2017_3,ocon,force_india,14,1:31.774,1:31.684,
2017_3,alonso,mclaren,15,1:32.054,,
2017_3,sainz,toro_rosso,16,1:32.118,,
2017_3,vandoorne,mclaren,17,1:32.313,,
2017_3,perez,force_india,18,1:32.318,,
2017_3,ericsson,sauber,19,1:32.543,,
2017_3,kevin_magnussen,haas,20,1:32.900,,
2017_4,vettel,ferrari,1,1:34.493,1:34.038,1:33.194
2017_4,raikkonen,ferrari,2,1:34.953,1:33.663,1:33.253
2017_4,bottas,mercedes,3,1:34.041,1:33.264,1:33.289
2017_4,hamilton,mercedes,4,1:34.409,1:33.760,1:33.767
2017_4,ricciardo,red_bull,5,1:35.560,1:35.483,1:34.905
2017_4,massa,williams,6,1:35.828,1:35.049,1:35.110
2017_4,max_verstappen,red_bull,7,1:35.301,1:35.221,1:35.161
2017_4,hulkenberg,renault,8,1:35.507,1:35.328,1:35.285
2017_4,perez,force_india,9,1:36.185,1:35.513,1:35.337
2017_4,ocon,force_india,10,1:35.372,1:35.729,1:35.430
2017_4,sainz,toro_rosso,11,1:35.827,1:35.948,
2017_4,stroll,williams,12,1:36.279,1:35.964,
2017_4,kvyat,toro_rosso,13,1:35.984,1:35.968,
2017_4,kevin_magnussen,haas,14,1:36.408,1:36.017,
2017_4,alonso,mclaren,15,1:36.353,1:36.660,
2017_4,jolyon_palmer,renault,16,1:36.462,,
2017_4,vandoorne,mclaren,17,1:37.070,,
2017_4,wehrlein,sauber,18,1:37.332,,
2017_4,ericsson,sauber,19,1:37.507,,
2017_4,grosjean,haas,20,1:37.620,,
2017_5,hamilton,mercedes,1,1:20.511,1:20.210,1:19.149
2017_5,vettel,ferrari,2,1:20.939,1:20.295,1:19.200
2017_5,bottas,mercedes,3,1:20.991,1:20.300,1:19.373
2017_5,raikkonen,ferrari,4,1:20.742,1:20.621,1:19.439
2017_5,max_verstappen,red_bull,5,1:21.430,1:20.722,1:19.706
2017_5,ricciardo,red_bull,6,1:21.704,1:20.855,1:20.175
2017_5,alonso,mclaren,7,1:22.015,1:21.251,1:21.048
2017_5,perez,force_india,8,1:21.998,1:21.239,1:21.070
2017_5,massa,williams,9,1:22.138,1:21.222,1:21.232
2017_5,ocon,force_india,10,1:21.901,1:21.148,1:21.272
2017_5,kevin_magnussen,haas,11,1:21.945,1:21.329,
2017_5,sainz,toro_rosso,12,1:21.941,1:21.371,
2017_5,hulkenberg,renault,13,1:22.091,1:21.397,
2017_5,grosjean,haas,14,1:21.822,1:21.517,
2017_5,wehrlein,sauber,15,1:22.327,1:21.803,
2017_5,ericsson,sauber,16,1:22.332,,
2017_5,jolyon_palmer,renault,17,1:22.401,,
2017_5,stroll,williams,18,1:22.411,,
2017_5,vandoorne,mclaren,19,1:22.532,,
2017_5,kvyat,toro_rosso,20,1:22.746,,
2018_1,hamilton,mercedes,1,1:22.824,1:22.051,1:21.164
2018_1,raikkonen,ferrari,2,1:23.096,1:22.507,1:21.828
2018_1,vettel,ferrari,3,1:23.348,1:21.944,1:21.838
2018_1,max_verstappen,red_bull,4,1:23.483,1:22.416,1:21.879
2018_1,ricciardo,red_bull,5,1:23.494,1:22.897,1:22.152
2018_1,kevin_magnussen,haas,6,1:23.909,1:23.300,1:23.187
2018_1,grosjean,haas,7,1:23.671,1:23.468,1:23.339
2018_1,hulkenberg,renault,8,1:23.782,1:23.544,1:23.532
2018_1,sainz,renault,9,1:23.529,1:23.061,1:23.577
2018_1,bottas,mercedes,10,1:23.686,1:22.089,
2018_1,alonso,mclaren,11,1:23.597,1:23.692,
2018_1,vandoorne,mclaren,12,1:24.073,1:23.853,
2018_1,perez,force_india,13,1:24.344,1:24.005,
2018_1,stroll,williams,14,1:24.464,1:24.230,
2018_1,ocon,force_india,15,1:24.503,1:24.786,
2018_1,brendon_hartley,toro_rosso,16,1:24.532,,
2018_1,ericsson,sauber,17,1:24.556,,
2018_1,leclerc,sauber,18,1:24.636,,
2018_1,sirotkin,williams,19,1:24.922,,
2018_1,gasly,toro_rosso,20,1:25.295,,
2018_2,vettel,ferrari,1,1:29.060,1:28.341,1:27.958
2018_2,raikkonen,ferrari,2,1:28.951,1:28.515,1:28.101
2018_2,bottas,mercedes,3,1:29.275,1:28.794,1:28.124
2018_2,hamilton,mercedes,4,1:29.396,1:28.458,1:28.220
2018_2,ricciardo,red_bull,5,1:29.552,1:28.962,1:28.398
2018_2,gasly,toro_rosso,6,1:30.121,1:29.836,1:29.329
2018_2,kevin_magnussen,haas,7,1:29.594,1:29.623,1:29.358
2018_2,hulkenberg,renault,8,1:30.260,1:29.187,1:29.570
2018_2,ocon,force_india,9,1:30.338,1:30.009,1:29.874
2018_2,sainz,renault,10,1:29.893,1:29.802,1:29.986
2018_2,brendon_hartley,toro_rosso,11,1:30.412,1:30.105,
2018_2,perez,force_india,12,1:30.218,1:30.156,
2018_2,alonso,mclaren,13,1:30.530,1:30.212,
2018_2,vandoorne,mclaren,14,1:30.479,1:30.525,
2018_2,max_verstappen,red_bull,15,1:29.374,,
2018_2,grosjean,haas,16,1:30.530,,
2018_2,ericsson,sauber,17,1:31.063,,
2018_2,sirotkin,williams,18,1:31.414,,
2018_2,leclerc,sauber,19,1:31.420,,
2018_2,stroll,williams,20,1:31.503,,
2018_3,vettel,ferrari,1,1:32.171,1:32.385,1:31.095
2018_3,raikkonen,ferrari,2,1:32.474,1:32.286,1:31.182
2018_3,bottas,mercedes,3,1:32.921,1:32.063,1:31.625
2018_3,hamilton,mercedes,4,1:33.283,1:31.914,1:31.675
2018_3,max_verstappen,red_bull,5,1:32.932,1:32.809,1:31.796
2018_3,ricciardo,red_bull,6,1:33.877,1:32.688,1:31.948
2018_3,hulkenberg,renault,7,1:33.545,1:32.494,1:32.532
2018_3,perez,force_india,8,1:33.464,1:32.931,1:32.758
2018_3,sainz,renault,9,1:33.315,1:32.970,1:32.819
2018_3,grosjean,haas,10,1:33.238,1:32.524,1:32.855
2018_3,kevin_magnussen,haas,11,1:33.359,1:32.986,
2018_3,ocon,force_india,12,1:33.585,1:33.057,
2018_3,alonso,mclaren,13,1:33.428,1:33.232,
2018_3,vandoorne,mclaren,14,1:33.824,1:33.505,
2018_3,brendon_hartley,toro_rosso,15,1:34.013,1:33.795,
2018_3,sirotkin,williams,16,1:34.062,,
2018_3,gasly,toro_rosso,17,1:34.101,,
2018_3,stroll,williams,18,1:34.285,,
2018_3,leclerc,sauber,19,1:34.454,,
2018_3,ericsson,sauber,20,1:34.914,,
2018_4,vettel,ferrari,1,1:42.762,1:43.015,1:41.498
2018_4,hamilton,mercedes,2,1:42.693,1:42.676,1:41.677
2018_4,bottas,mercedes,3,1:43.355,1:42.679,1:41.837
2018_4,ricciardo,red_bull,4,1:42.857,1:43.482,1:41.911
2018_4,max_verstappen,red_bull,5,1:42.642,1:42.901,1:41.994
2018_4,raikkonen,ferrari,6,1:42.538,1:42.510,1:42.490
2018_4,ocon,force_india,7,1:43.021,1:42.967,1:42.523
2018_4,perez,force_india,8,1:43.992,1:43.366,1:42.547
2018_4,hulkenberg,renault,9,1:43.746,1:43.232,1:43.066
2018_4,sainz,renault,10,1:43.426,1:43.464,1:43.351
2018_4,stroll,williams,11,1:44.359,1:43.585,
2018_4,sirotkin,williams,12,1:44.261,1:43.886,
2018_4,alonso,mclaren,13,1:44.010,1:44.019,
2018_4,leclerc,sauber,14,1:43.752,1:44.074,
2018_4,kevin_magnussen,haas,15,1:43.674,1:44.759,
2018_4,vandoorne,mclaren,16,1:44.489,,
2018_4,gasly,toro_rosso,17,1:44.496,,
2018_4,ericsson,sauber,18,1:45.541,,
2018_4,brendon_hartley,toro_rosso,19,1:57.354,,
2018_4,grosjean,haas,20,,,
2018_5,hamilton,mercedes,1,1:17.633,1:17.166,1:16.173
2018_5,bottas,mercedes,2,1:17.674,1:17.111,1:16.213
2018_5,vettel,ferrari,3,1:17.031,1:16.802,1:16.305
2018_5,raikkonen,ferrari,4,1:17.483,1:17.071,1:16.612
2018_5,max_verstappen,red_bull,5,1:17.411,1:17.266,1:16.816
2018_5,ricciardo,red_bull,6,1:17.623,1:17.638,1:16.818
2018_5,kevin_magnussen,haas,7,1:18.169,1:17.618,1:17.676
2018_5,alonso,mclaren,8,1:18.276,1:18.100,1:17.721
2018_5,sainz,renault,9,1:18.480,1:17.803,1:17.790
2018_5,grosjean,haas,10,1:18.305,1:17.699,1:17.835
2018_5,vandoorne,mclaren,11,1:18.885,1:18.323,
2018_5,gasly,toro_rosso,12,1:18.550,1:18.463,
2018_5,ocon,force_india,13,1:18.813,1:18.696,
2018_5,leclerc,sauber,14,1:18.661,1:18.910,
2018_5,perez,force_india,15,1:18.740,1:19.098,
2018_5,hulkenberg,renault,16,1:18.923,,
2018_5,ericsson,sauber,17,1:19.493,,
2018_5,sirotkin,williams,18,1:19.695,,
2018_5,stroll,williams,19,1:20.225,,
2018_5,brendon_hartley,toro_rosso,20,,,
2019_1,hamilton,mercedes,1,1:22.043,1:21.014,1:20.486
2019_1,bottas,mercedes,2,1:22.367,1:21.193,1:20.598
2019_1,vettel,ferrari,3,1:22.885,1:21.912,1:21.190
2019_1,max_verstappen,red_bull,4,1:22.876,1:21.678,1:21.320
2019_1,leclerc,ferrari,5,1:22.017,1:21.739,1:21.442
2019_1,grosjean,haas,6,1:22.959,1:21.870,1:21.826
2019_1,kevin_magnussen,haas,7,1:22.519,1:22.221,1:22.099
2019_1,norris,mclaren,8,1:22.702,1:22.423,1:22.304
2019_1,raikkonen,alfa,9,1:22.966,1:22.349,1:22.314
2019_1,perez,racing_point,10,1:22.908,1:22.532,1:22.781
2019_1,hulkenberg,renault,11,1:22.540,1:22.562,
2019_1,ricciardo,renault,12,1:22.921,1:22.570,
2019_1,albon,toro_rosso,13,1:22.757,1:22.636,
2019_1,giovinazzi,alfa,14,1:22.431,1:22.714,
2019_1,kvyat,toro_rosso,15,1:22.511,1:22.774,
2019_1,stroll,racing_point,16,1:23.017,,
2019_1,gasly,red_bull,17,1:23.020,,
2019_1,sainz,mclaren,18,1:23.084,,
2019_1,russell,williams,19,1:24.360,,
2019_1,kubica,williams,20,1:26.067,,
2019_2,leclerc,ferrari,1,1:28.495,1:28.046,1:27.866
2019_2,vettel,ferrari,2,1:28.733,1:28.356,1:28.160
2019_2,hamilton,mercedes,3,1:29.262,1:28.578,1:28.190
2019_2,bottas,mercedes,4,1:29.498,1:28.830,1:28.256
2019_2,max_verstappen,red_bull,5,1:29.579,1:29.109,1:28.752
2019_2,kevin_magnussen,haas,6,1:29.532,1:29.017,1:28.757
2019_2,sainz,mclaren,7,1:29.528,1:29.055,1:28.813
2019_2,grosjean,haas,8,1:29.688,1:29.249,1:29.015
2019_2,raikkonen,alfa,9,1:29.959,1:29.471,1:29.022
2019_2,norris,mclaren,10,1:29.381,1:29.258,1:29.043
2019_2,ricciardo,renault,11,1:29.859,1:29.488,
2019_2,albon,toro_rosso,12,1:29.514,1:29.513,
2019_2,gasly,red_bull,13,1:29.900,1:29.526,
2019_2,perez,racing_point,14,1:29.893,1:29.756,
2019_2,kvyat,toro_rosso,15,1:29.876,1:29.854,
2019_2,giovinazzi,alfa,16,1:30.026,,
2019_2,hulkenberg,renault,17,1:30.034,,
2019_2,stroll,racing_point,18,1:30.217,,
2019_2,russell,williams,19,1:31.759,,
2019_2,kubica,williams,20,1:31.799,,
2019_3,bottas,mercedes,1,1:32.658,1:31.728,1:31.547
2019_3,hamilton,mercedes,2,1:33.115,1:31.637,1:31.570
2019_3,vettel,ferrari,3,1:33.557,1:32.232,1:31.848
2019_3,leclerc,ferrari,4,1:32.712,1:32.324,1:31.865
2019_3,max_verstappen,red_bull,5,1:33.274,1:32.369,1:32.089
2019_3,gasly,red_bull,6,1:33.863,1:32.948,1:32.930
2019_3,ricciardo,renault,7,1:33.709,1:33.214,1:32.958
2019_3,hulkenberg,renault,8,1:33.644,1:33.968,1:32.962
2019_3,kevin_magnussen,haas,9,1:34.036,1:33.150,
2019_3,grosjean,haas,10,1:33.752,1:33.156,
2019_3,kvyat,toro_rosso,11,1:33.783,1:33.236,
2019_3,perez,racing_point,12,1:34.026,1:33.299,
2019_3,raikkonen,alfa,13,1:34.125,1:33.419,
2019_3,sainz,mclaren,14,1:33.686,1:33.523,
2019_3,norris,mclaren,15,1:34.148,1:33.967,
2019_3,stroll,racing_point,16,1:34.292,,
2019_3,russell,williams,17,1:35.253,,
2019_3,kubica,williams,18,1:35.281,,
2019_4,bottas,mercedes,1,1:42.026,1:41.500,1:40.495
2019_4,hamilton,mercedes,2,1:41.614,1:41.580,1:40.554
2019_4,vettel,ferrari,3,1:42.042,1:41.889,1:40.797
2019_4,max_verstappen,red_bull,4,1:41.727,1:41.388,1:41.069
2019_4,perez,racing_point,5,1:42.249,1:41.870,1:41.593
2019_4,kvyat,toro_rosso,6,1:42.324,1:42.221,1:41.681
2019_4,norris,mclaren,7,1:42.371,1:42.084,1:41.886
2019_4,giovinazzi,alfa,8,1:42.140,1:42.381,1:42.424
2019_4,leclerc,ferrari,9,1:41.426,1:41.995,
2019_4,sainz,mclaren,10,1:41.936,1:42.398,
2019_4,ricciardo,renault,11,1:42.486,1:42.477,
2019_4,albon,toro_rosso,12,1:42.154,1:42.494,
2019_4,kevin_magnussen,haas,13,1:42.382,1:42.699,
2019_4,stroll,racing_point,14,1:42.630,,
2019_4,grosjean,haas,15,1:43.407,,
2019_4,hulkenberg,renault,16,1:43.427,,
2019_4,russell,williams,17,1:45.062,,
2019_4,kubica,williams,18,1:45.455,,
2019_4,raikkonen,alfa,19,,,
2019_4,gasly,red_bull,20,,,
2019_5,bottas,mercedes,1,1:16.979,1:15.924,1:15.406
2019_5,hamilton,mercedes,2,1:17.292,1:16.038,1:16.040
2019_5,vettel,ferrari,3,1:17.425,1:16.667,1:16.272
2019_5,max_verstappen,red_bull,4,1:17.244,1:16.726,1:16.357
2019_5,leclerc,ferrari,5,1:17.388,1:16.714,1:16.588
2019_5,gasly,red_bull,6,1:17.862,1:16.932,1:16.708
2019_5,grosjean,haas,7,1:18.042,1:17.066,1:16.911
2019_5,kevin_magnussen,haas,8,1:17.669,1:17.272,1:16.922
2019_5,kvyat,toro_rosso,9,1:17.914,1:17.243,1:17.573
2019_5,ricciardo,renault,10,1:18.385,1:17.299,1:18.106
2019_5,norris,mclaren,11,1:17.611,1:17.338,
2019_5,albon,toro_rosso,12,1:17.796,1:17.445,
2019_5,sainz,mclaren,13,1:17.760,1:17.599,
2019_5,raikkonen,alfa,14,1:18.132,1:17.788,
2019_5,perez,racing_point,15,1:18.286,1:17.886,
2019_5,hulkenberg,renault,16,1:18.404,,
2019_5,stroll,racing_point,17,1:18.471,,
2019_5,giovinazzi,alfa,18,1:18.664,,
2019_5,russell,williams,19,1:19.072,,
2019_5,kubica,williams,20,1:20.254,,
2019_6,hamilton,mercedes,1,1:11.542,1:10.835,1:10.166
2019_6,bottas,mercedes,2,1:11.562,1:10.701,1:10.252
2020_1,bottas,mercedes,1,1:04.111,1:03.015,1:02.939
2020_1,hamilton,mercedes,2,1:04.198,1:03.096,1:02.951
2020_1,max_verstappen,red_bull,3,1:04.024,1:04.000,1:03.477
2020_1,norris,mclaren,4,1:04.606,1:03.819,1:03.626
2020_1,albon,red_bull,5,1:04.661,1:03.746,1:03.868
2020_1,perez,racing_point,6,1:04.543,1:03.860,1:03.868
2020_1,leclerc,ferrari,7,1:04.500,1:04.041,1:03.923
2020_1,sainz,mclaren,8,1:04.537,1:03.971,1:03.971
2020_1,stroll,racing_point,9,1:04.309,1:03.955,1:04.029
2020_1,ricciardo,renault,10,1:04.556,1:04.023,1:04.239
2020_1,vettel,ferrari,11,1:04.554,1:04.206,
2020_1,gasly,alphatauri,12,1:04.603,1:04.305,
2020_1,kvyat,alphatauri,13,1:05.031,1:04.431,
2020_1,ocon,renault,14,1:04.933,1:04.643,
2020_1,grosjean,haas,15,1:05.094,1:04.691,
2020_1,kevin_magnussen,haas,16,1:05.164,,
2020_1,russell,williams,17,1:05.167,,
2020_1,giovinazzi,alfa,18,1:05.175,,
2020_1,raikkonen,alfa,19,1:05.224,,
2020_1,latifi,williams,20,1:05.757,,
2020_2,hamilton,mercedes,1,1:18.188,1:17.825,1:19.273
2020_2,max_verstappen,red_bull,2,1:18.297,1:17.938,1:20.489
2020_2,sainz,mclaren,3,1:18.590,1:18.836,1:20.671
2020_2,bottas,mercedes,4,1:18.791,1:18.657,1:20.701
2020_2,ocon,renault,5,1:19.687,1:18.764,1:20.922
2020_2,norris,mclaren,6,1:18.504,1:18.448,1:20.925
2020_2,albon,red_bull,7,1:20.882,1:19.014,1:21.011
2020_2,gasly,alphatauri,8,1:20.192,1:18.744,1:21.028
2020_2,ricciardo,renault,9,1:19.662,1:19.229,1:21.192
2020_2,vettel,ferrari,10,1:20.243,1:19.545,1:21.651
2020_2,leclerc,ferrari,11,1:20.871,1:19.628,
2020_2,russell,williams,12,1:20.382,1:19.636,
2020_2,stroll,racing_point,13,1:19.697,1:19.645,
2020_2,kvyat,alphatauri,14,1:19.824,1:19.717,
2020_2,kevin_magnussen,haas,15,1:21.140,1:20.211,
2020_2,raikkonen,alfa,16,1:21.140,,
2020_2,perez,racing_point,17,1:21.607,,
2020_2,latifi,williams,18,1:21.759,,
2020_2,giovinazzi,alfa,19,1:21.831,,
2020_2,grosjean,haas,20,,,
2020_3,hamilton,mercedes,1,1:14.907,1:14.261,1:13.447
2020_3,bottas,mercedes,2,1:15.474,1:14.530,1:13.554
2020_3,stroll,racing_point,3,1:14.895,1:15.176,1:14.377
2020_3,perez,racing_point,4,1:14.681,1:15.394,1:14.545
2020_3,vettel,ferrari,5,1:15.455,1:15.131,1:14.774
2020_3,leclerc,ferrari,6,1:15.793,1:15.006,1:14.817
2020_3,max_verstappen,red_bull,7,1:15.495,1:14.976,1:14.849
2020_3,norris,mclaren,8,1:15.444,1:15.085,1:14.966
2020_3,sainz,mclaren,9,1:15.281,1:15.267,1:15.027
2020_3,gasly,alphatauri,10,1:15.767,1:15.508,
2020_3,ricciardo,renault,11,1:15.848,1:15.661,
2020_3,russell,williams,12,1:15.585,1:15.698,
2020_3,albon,red_bull,13,1:15.722,1:15.715,
2020_3,ocon,renault,14,1:15.719,1:15.742,
2020_3,latifi,williams,15,1:16.105,1:16.544,
2020_3,kevin_magnussen,haas,16,1:16.152,,
2020_3,kvyat,alphatauri,17,1:16.204,,
2020_3,grosjean,haas,18,1:16.407,,
2020_3,giovinazzi,alfa,19,1:16.506,,
2020_3,raikkonen,alfa,20,1:16.614,,
2020_4,hamilton,mercedes,1,1:25.900,1:25.347,1:24.303
2020_4,bottas,mercedes,2,1:25.801,1:25.015,1:24.616
2020_4,max_verstappen,red_bull,3,1:26.115,1:26.144,1:25.325
2020_4,leclerc,ferrari,4,1:26.550,1:26.203,1:25.427
2020_4,norris,mclaren,5,1:26.855,1:26.420,1:25.782
2020_4,stroll,racing_point,6,1:26.243,1:26.501,1:25.839
2020_4,sainz,mclaren,7,1:26.715,1:26.149,1:25.965
2020_4,ricciardo,renault,8,1:26.677,1:26.339,1:26.009
2020_4,ocon,renault,9,1:26.396,1:26.252,1:26.209
2020_4,vettel,ferrari,10,1:26.469,1:26.455,1:26.339
2020_4,gasly,alphatauri,11,1:26.343,1:26.501,
2020_4,albon,red_bull,12,1:26.565,1:26.545,
2020_4,hulkenberg,racing_point,13,1:26.327,1:26.566,
2020_4,kvyat,alphatauri,14,1:26.774,1:26.744,
2020_4,russell,williams,15,1:26.732,1:27.092,
2020_4,kevin_magnussen,haas,16,1:27.158,,
2020_4,giovinazzi,alfa,17,1:27.164,,
2020_4,raikkonen,alfa,18,1:27.366,,
2020_4,grosjean,haas,19,1:27.643,,
2020_4,latifi,williams,20,1:27.705,,
2020_5,bottas,mercedes,1,1:26.738,1:25.785,1:25.154
2020_5,hamilton,mercedes,2,1:26.818,1:26.266,1:25.217
2020_5,hulkenberg,racing_point,3,1:27.279,1:26.261,1:26.082
